trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
11422802830651521,13:09:00,13:09:00,1752,1,,
11422802830651521,13:10:00,13:10:00,1718,2,,
11422802830651521,13:11:00,13:11:00,1783,3,,
11422802830651521,13:12:00,13:12:00,1659,4,,
11522802780651521,17:46:00,17:46:00,1752,1,,
11522802780651521,17:48:00,17:48:00,1718,2,,
11522802780651521,17:49:00,17:49:00,1783,3,,
11522802780651521,17:50:00,17:50:00,1659,4,,
11522802790651521,14:59:00,14:59:00,1752,1,,
11522802790651521,15:01:00,15:01:00,1718,2,,
11522802790651521,15:02:00,15:02:00,1783,3,,
11522802790651521,15:03:00,15:03:00,1659,4,,
11522802800651521,13:14:00,13:14:00,1752,1,,
11522802800651521,13:16:00,13:16:00,1718,2,,
11522802800651521,13:17:00,13:17:00,1783,3,,
11522802800651521,13:18:00,13:18:00,1659,4,,
11522802810651521,16:54:00,16:54:00,1752,1,,
11522802810651521,16:55:00,16:55:00,1718,2,,
11522802810651521,16:56:00,16:56:00,1783,3,,
11522802810651521,16:57:00,16:57:00,1659,4,,
11522802820651521,16:54:00,16:54:00,1752,1,,
11522802820651521,16:55:00,16:55:00,1718,2,,
11522802820651521,16:56:00,16:56:00,1783,3,,
11522802820651521,16:57:00,16:57:00,1659,4,,
11522802830651521,13:13:00,13:13:00,1752,1,,
11522802830651521,13:14:00,13:14:00,1718,2,,
11522802830651521,13:15:00,13:15:00,1783,3,,
11522802830651521,13:16:00,13:16:00,1659,4,,
11622802780651521,17:51:00,17:51:00,1752,1,,
11622802780651521,17:53:00,17:53:00,1718,2,,
11622802780651521,17:54:00,17:54:00,1783,3,,
11622802780651521,17:55:00,17:55:00,1659,4,,
11622802790651521,15:04:00,15:04:00,1752,1,,
11622802790651521,15:06:00,15:06:00,1718,2,,
11622802790651521,15:07:00,15:07:00,1783,3,,
11622802790651521,15:08:00,15:08:00,1659,4,,
11622802800651521,13:19:00,13:19:00,1752,1,,
11622802800651521,13:20:00,13:20:00,1718,2,,
11622802800651521,13:21:00,13:21:00,1783,3,,
11622802800651521,13:22:00,13:22:00,1659,4,,
11622802810651521,16:59:00,16:59:00,1752,1,,
11622802810651521,17:01:00,17:01:00,1718,2,,
11622802810651521,17:02:00,17:02:00,1783,3,,
11622802810651521,17:03:00,17:03:00,1659,4,,
11622802820651521,16:59:00,16:59:00,1752,1,,
11622802820651521,17:01:00,17:01:00,1718,2,,
11622802820651521,17:02:00,17:02:00,1783,3,,
11622802820651521,17:03:00,17:03:00,1659,4,,
11622802830651521,13:17:00,13:17:00,1752,1,,
11622802830651521,13:18:00,13:18:00,1718,2,,
11622802830651521,13:19:00,13:19:00,1783,3,,
11622802830651521,13:21:00,13:21:00,1659,4,,
11722802780651521,17:56:00,17:56:00,1752,1,,
11722802780651521,17:58:00,17:58:00,1718,2,,
11722802780651521,17:59:00,17:59:00,1783,3,,
11722802780651521,18:00:00,18:00:00,1659,4,,
11722802790651521,15:09:00,15:09:00,1752,1,,
11722802790651521,15:11:00,15:11:00,1718,2,,
11722802790651521,15:12:00,15:12:00,1783,3,,
11722802790651521,15:13:00,15:13:00,1659,4,,
11722802800651521,13:23:00,13:23:00,1752,1,,
11722802800651521,13:24:00,13:24:00,1718,2,,
11722802800651521,13:25:00,13:25:00,1783,3,,
11722802800651521,13:26:00,13:26:00,1659,4,,
11722802810651521,17:05:00,17:05:00,1752,1,,
11722802810651521,17:06:00,17:06:00,1718,2,,
11722802810651521,17:07:00,17:07:00,1783,3,,
11722802810651521,17:08:00,17:08:00,1659,4,,
11722802820651521,17:05:00,17:05:00,1752,1,,
11722802820651521,17:06:00,17:06:00,1718,2,,
11722802820651521,17:07:00,17:07:00,1783,3,,
11722802820651521,17:08:00,17:08:00,1659,4,,
11722802830651521,13:21:00,13:21:00,1752,1,,
11722802830651521,13:23:00,13:23:00,1718,2,,
11722802830651521,13:24:00,13:24:00,1783,3,,
11722802830651521,13:25:00,13:25:00,1659,4,,
11822802780651521,18:01:00,18:01:00,1752,1,,
11822802780651521,18:03:00,18:03:00,1718,2,,
